channel_name,channel_id,video_id,video_title,video_published_at,view_count,video_like_count,comment_id,comment_text,author,author_id,comment_like_count,comment_published_at,is_pinned,is_reply,parent_comment_id
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,ZxXruY7llcc,Peter Attia: Anti-aging Cure No One Talks About! 50% Chance You’ll Die In A Year If This Happens!,2025-04-07T07:00:22Z,1430252,31567,UgxQG0IlkB-0SEbeLS54AaABAg.AGbDz8G21rqAGbEQWjjVHW,waiting for Alain De botton 2nd PODCAST,@words007,UCVNr6RCcMnQ9rto7eZTPoFA,15,2025-04-07T07:06:35Z,False,True,UgxQG0IlkB-0SEbeLS54AaABAg
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,ZxXruY7llcc,Peter Attia: Anti-aging Cure No One Talks About! 50% Chance You’ll Die In A Year If This Happens!,2025-04-07T07:00:22Z,1430252,31567,UgxQG0IlkB-0SEbeLS54AaABAg.AGbDz8G21rqAGbFLh_DVGW,❤❤👌👊✨,@sreedevi3652,UCxUxjhRpUgsfHOWXR7anR7Q,7,2025-04-07T07:14:40Z,False,True,UgxQG0IlkB-0SEbeLS54AaABAg
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,ZxXruY7llcc,Peter Attia: Anti-aging Cure No One Talks About! 50% Chance You’ll Die In A Year If This Happens!,2025-04-07T07:00:22Z,1430252,31567,UgxQG0IlkB-0SEbeLS54AaABAg.AGbDz8G21rqAGbHRIMd8Xz,Not really...far too many long videos . I feed the transcripts to AI to get the bullet points,@FelixLanzalaco,UCbjixS3Zy-Hnowph8L0k_YQ,13,2025-04-07T07:32:54Z,False,True,UgxQG0IlkB-0SEbeLS54AaABAg
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,ZxXruY7llcc,Peter Attia: Anti-aging Cure No One Talks About! 50% Chance You’ll Die In A Year If This Happens!,2025-04-07T07:00:22Z,1430252,31567,UgxQG0IlkB-0SEbeLS54AaABAg.AGbDz8G21rqAGbO-m7-xbF,Could you please remove 50 percent chance you will die in the next year part ? I wanted to send it to someone but they might misunderstand it,@hell_0,UCvM0iWP3-AdmKueV3TK9h3w,17,2025-04-07T08:30:19Z,False,True,UgxQG0IlkB-0SEbeLS54AaABAg
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,ZxXruY7llcc,Peter Attia: Anti-aging Cure No One Talks About! 50% Chance You’ll Die In A Year If This Happens!,2025-04-07T07:00:22Z,1430252,31567,UgxQG0IlkB-0SEbeLS54AaABAg.AGbDz8G21rqAGbPY-0Dsuh,Hate these anxiety inducing titles…,@da_forma,UCsACZUUnGgXkebRg3YYv6rA,21,2025-04-07T08:43:43Z,False,True,UgxQG0IlkB-0SEbeLS54AaABAg
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,ZxXruY7llcc,Peter Attia: Anti-aging Cure No One Talks About! 50% Chance You’ll Die In A Year If This Happens!,2025-04-07T07:00:22Z,1430252,31567,UgxQG0IlkB-0SEbeLS54AaABAg.AGbDz8G21rqAGbSUhqZLVk,He wants a fee of 60k/yr.  That is crazy….,@fatpugnyc,UC_fekNYpX_m0qwj0zBjYBSg,4,2025-04-07T09:09:29Z,False,True,UgxQG0IlkB-0SEbeLS54AaABAg
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,ZxXruY7llcc,Peter Attia: Anti-aging Cure No One Talks About! 50% Chance You’ll Die In A Year If This Happens!,2025-04-07T07:00:22Z,1430252,31567,UgxQG0IlkB-0SEbeLS54AaABAg.AGbDz8G21rqAGbZn6I7Qjs,"You should interview Eugenio Pace, sold his company for $6.5B , a company that cared about employees and people and being nice people",@nelsonmaiamatias,UCEzoyFJ8Rqox3W38AAJvL4Q,1,2025-04-07T10:13:18Z,False,True,UgxQG0IlkB-0SEbeLS54AaABAg
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,ZxXruY7llcc,Peter Attia: Anti-aging Cure No One Talks About! 50% Chance You’ll Die In A Year If This Happens!,2025-04-07T07:00:22Z,1430252,31567,UgxQG0IlkB-0SEbeLS54AaABAg.AGbDz8G21rqAGbaM9eVAb8,"I love this kind of talks, I learn a Lot and always change for better something in my life.",@reginaferreira4231,UCH7uP3LUSphH3rh4EjYaGZQ,5,2025-04-07T10:26:58Z,False,True,UgxQG0IlkB-0SEbeLS54AaABAg
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,ZxXruY7llcc,Peter Attia: Anti-aging Cure No One Talks About! 50% Chance You’ll Die In A Year If This Happens!,2025-04-07T07:00:22Z,1430252,31567,UgxQG0IlkB-0SEbeLS54AaABAg.AGbDz8G21rqAGbcLu5B0Mg,Brian Johnson is screaming at this intro! 😂😂😂,@oripii,UCJ654oTIbqiQlpR98DCqF0g,1,2025-04-07T10:44:24Z,False,True,UgxQG0IlkB-0SEbeLS54AaABAg
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,ZxXruY7llcc,Peter Attia: Anti-aging Cure No One Talks About! 50% Chance You’ll Die In A Year If This Happens!,2025-04-07T07:00:22Z,1430252,31567,UgxQG0IlkB-0SEbeLS54AaABAg.AGbDz8G21rqAGbnO0r_51B,"🤯 ❤ very informative! I'd love a V02 test but, I wonder what he'd make from my results - aged 60+ who only started going to gym last year, (inspired by Steve & Doac podcasts), sedentary job, I struggle to put weight on, diagnosed Coeliac since the age of 30,  100% gluten free diet and have crohns and osteoporosis. 🤔 I love going to the gym. I wish I'd have started going there a lot earlier in life!",@ColetteBasley,UCreYmBTpUs6D2nEqSL7jgWA,3,2025-04-07T12:20:49Z,False,True,UgxQG0IlkB-0SEbeLS54AaABAg
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,ZxXruY7llcc,Peter Attia: Anti-aging Cure No One Talks About! 50% Chance You’ll Die In A Year If This Happens!,2025-04-07T07:00:22Z,1430252,31567,UgxQG0IlkB-0SEbeLS54AaABAg.AGbDz8G21rqAGbsfj3uOXu,🇧🇷 LES't go,@EduardoSouzaqq,UCQO9qopCQMz8L6n3XmAh8JQ,1,2025-04-07T13:07:04Z,False,True,UgxQG0IlkB-0SEbeLS54AaABAg
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,ZxXruY7llcc,Peter Attia: Anti-aging Cure No One Talks About! 50% Chance You’ll Die In A Year If This Happens!,2025-04-07T07:00:22Z,1430252,31567,UgxQG0IlkB-0SEbeLS54AaABAg.AGbDz8G21rqAGc4jI7p5ef,"@TheDiaryOfACEO I think there are way too many to do with Mafia bosses, drug cartels and wellness 'cures'. I think more on women equality, inclusion in the workplace, AI and digital ethics, the future of technology, the diversified list could go on.",@burbs357,UCAQU7qySp7R4bUZ_EnyOgGg,5,2025-04-07T15:01:09Z,False,True,UgxQG0IlkB-0SEbeLS54AaABAg
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,ZxXruY7llcc,Peter Attia: Anti-aging Cure No One Talks About! 50% Chance You’ll Die In A Year If This Happens!,2025-04-07T07:00:22Z,1430252,31567,UgxQG0IlkB-0SEbeLS54AaABAg.AGbDz8G21rqAGcIzh3-W2I,yes,@sheldevsim,UCbEgzISllgPVRGixSqoYLqQ,1,2025-04-07T17:05:43Z,False,True,UgxQG0IlkB-0SEbeLS54AaABAg
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,ZxXruY7llcc,Peter Attia: Anti-aging Cure No One Talks About! 50% Chance You’ll Die In A Year If This Happens!,2025-04-07T07:00:22Z,1430252,31567,UgxQG0IlkB-0SEbeLS54AaABAg.AGbDz8G21rqAGcNiDJqrnN,Peter is great!! Love applicable health stuff.,@themeach011,UCkiz2lnHy6rsHTnPFEmvxtw,5,2025-04-07T17:47:01Z,False,True,UgxQG0IlkB-0SEbeLS54AaABAg
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,ZxXruY7llcc,Peter Attia: Anti-aging Cure No One Talks About! 50% Chance You’ll Die In A Year If This Happens!,2025-04-07T07:00:22Z,1430252,31567,UgxQG0IlkB-0SEbeLS54AaABAg.AGbDz8G21rqAGcS_KF-2or,I always look forward to listening to any of your podcast! I think you do better job than 99% of the people on here. It boggles my mind that you are only 32 years old and so knowledgeable and have the best questions! Keep up the great work🌺,@jan303j,UCuw0qcvnsEjPS1qnHMAP5JA,9,2025-04-07T18:29:30Z,False,True,UgxQG0IlkB-0SEbeLS54AaABAg
