channel_name,channel_id,video_id,video_title,video_published_at,view_count,video_like_count,comment_id,comment_text,author,author_id,comment_like_count,comment_published_at,is_pinned,is_reply,parent_comment_id
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,IgW1jepnJp4,"Get Your Sex Life Back! What Everyone Gets Wrong About Sex, Libido & Erectile Dysfunction - Dr Khera",2025-01-09T08:00:11Z,717386,12568,UgzfXS3OnuwUzDg6qvd4AaABAg.AD3jpSdrIxQAD400ySwZ7w,Steven.... You are promoting big pharma now???,@batzmaru2010,UCfX6ijPDM208oZFjT2nW_jg,10,2025-01-09T10:32:24Z,False,True,UgzfXS3OnuwUzDg6qvd4AaABAg
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,IgW1jepnJp4,"Get Your Sex Life Back! What Everyone Gets Wrong About Sex, Libido & Erectile Dysfunction - Dr Khera",2025-01-09T08:00:11Z,717386,12568,UgzfXS3OnuwUzDg6qvd4AaABAg.AD3jpSdrIxQAD4BXM8PBau,"@TheDiaryOfACEO - you keep saying that people don't subscribe to you, I've been subscribed since you had around 1M subscribers, now you are at 9M subscribers yet you still have that message in the start of every video. Crazy",@alexbarcan4705,UCZzmZel0YMmrdsjB_y13ZCw,5,2025-01-09T12:12:57Z,False,True,UgzfXS3OnuwUzDg6qvd4AaABAg
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,IgW1jepnJp4,"Get Your Sex Life Back! What Everyone Gets Wrong About Sex, Libido & Erectile Dysfunction - Dr Khera",2025-01-09T08:00:11Z,717386,12568,UgzfXS3OnuwUzDg6qvd4AaABAg.AD3jpSdrIxQAD5RP3wNHm2,Why are you trying to scare people with the thumbnails???,@alexmason3190,UCBgQU126Yhjo9pV-UDrcPjw,0,2025-01-09T23:50:52Z,False,True,UgzfXS3OnuwUzDg6qvd4AaABAg
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,IgW1jepnJp4,"Get Your Sex Life Back! What Everyone Gets Wrong About Sex, Libido & Erectile Dysfunction - Dr Khera",2025-01-09T08:00:11Z,717386,12568,UgzfXS3OnuwUzDg6qvd4AaABAg.AD3jpSdrIxQAD5r8jn5IUY,"You might lose a bunch of subscribers if you keep giving big pharma shills airtime. There is no magic pill for health. Please have Dr. Paul Mason on, that would be awesome.",@LastHope-pi7nh,UCOMXu5_4l4_6YG07XFq2EgA,0,2025-01-10T03:44:34Z,False,True,UgzfXS3OnuwUzDg6qvd4AaABAg
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,IgW1jepnJp4,"Get Your Sex Life Back! What Everyone Gets Wrong About Sex, Libido & Erectile Dysfunction - Dr Khera",2025-01-09T08:00:11Z,717386,12568,UgzfXS3OnuwUzDg6qvd4AaABAg.AD3jpSdrIxQAD7Jdeezk92,Too many annoying ads!,@abebegebrehiwot4329,UCGETdXbjU_wUEgYY_yEqM_w,1,2025-01-10T17:21:34Z,False,True,UgzfXS3OnuwUzDg6qvd4AaABAg
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,IgW1jepnJp4,"Get Your Sex Life Back! What Everyone Gets Wrong About Sex, Libido & Erectile Dysfunction - Dr Khera",2025-01-09T08:00:11Z,717386,12568,UgzfXS3OnuwUzDg6qvd4AaABAg.AD3jpSdrIxQAD8YJh-H3PU,I've subscribed,@tvan3236,UCkF5mvPM9jrchg3KT_eI9tg,0,2025-01-11T04:49:01Z,False,True,UgzfXS3OnuwUzDg6qvd4AaABAg
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,IgW1jepnJp4,"Get Your Sex Life Back! What Everyone Gets Wrong About Sex, Libido & Erectile Dysfunction - Dr Khera",2025-01-09T08:00:11Z,717386,12568,UgzfXS3OnuwUzDg6qvd4AaABAg.AD3jpSdrIxQAD9j3HwhWWk,"No cap, your ad placement is well thought out. ❤",@Bahlalalala-12,UC-3jNOotgpTksTx8-eoHxCA,1,2025-01-11T15:50:52Z,False,True,UgzfXS3OnuwUzDg6qvd4AaABAg
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,IgW1jepnJp4,"Get Your Sex Life Back! What Everyone Gets Wrong About Sex, Libido & Erectile Dysfunction - Dr Khera",2025-01-09T08:00:11Z,717386,12568,UgzfXS3OnuwUzDg6qvd4AaABAg.AD3jpSdrIxQAD9w4ft1_k5,Please share the subject of book for doctor he mentioned in meeting… I m so proud to listen for every word and question in this episode or to spen my time reading your book … you encourage us to do more and to be better and better…. Rusul from Iraq 🇮🇶,@businessexpressmarketing1069,UCbnOLO7zuBqD0FKDafSY3xw,0,2025-01-11T17:44:40Z,False,True,UgzfXS3OnuwUzDg6qvd4AaABAg
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,IgW1jepnJp4,"Get Your Sex Life Back! What Everyone Gets Wrong About Sex, Libido & Erectile Dysfunction - Dr Khera",2025-01-09T08:00:11Z,717386,12568,UgzfXS3OnuwUzDg6qvd4AaABAg.AD3jpSdrIxQADA7TDFsNA6,"Bring in man city players or David Young the team psychologist i want to hear how they managed four in a row 
if you get Guardiola the bettwe",@Takue_,UC7ALi2W0W-3KgTXA9tXXu1A,0,2025-01-11T19:32:52Z,False,True,UgzfXS3OnuwUzDg6qvd4AaABAg
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,IgW1jepnJp4,"Get Your Sex Life Back! What Everyone Gets Wrong About Sex, Libido & Erectile Dysfunction - Dr Khera",2025-01-09T08:00:11Z,717386,12568,UgzfXS3OnuwUzDg6qvd4AaABAg.AD3jpSdrIxQADBYHRH_w-_,When are You gonna talk to Robert Kiyosaki?? I'm SURPRISED You haven't done it yet! THAT would be an excellent interview!,@G-Man1115,UC9SadoWzsngB-f3ivv1MhZg,0,2025-01-12T08:46:26Z,False,True,UgzfXS3OnuwUzDg6qvd4AaABAg
