channel_name,channel_id,video_id,video_title,video_published_at,view_count,video_like_count,comment_id,comment_text,author,author_id,comment_like_count,comment_published_at,is_pinned,is_reply,parent_comment_id
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,zsuOSDb7gzQ,"The Speaking Coach: The One Word All Liars Use! Stop Saying This Word, It's Making You Sound Weak!",2025-03-17T08:00:52Z,4667570,146482,UgxgMi0ucPDUfIg0vTl4AaABAg.AFlG0i_dDV_AFlJ8pxKWee,"Pro tip maybe make Spanish, Indian, French, German synchro channels. Mr beast and others got more growth through this. Kind regards.",@DTheoL,UCFCa78cqCQqyK9Wu7N3PKCg,86,2025-03-17T08:28:52Z,False,True,UgxgMi0ucPDUfIg0vTl4AaABAg
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,zsuOSDb7gzQ,"The Speaking Coach: The One Word All Liars Use! Stop Saying This Word, It's Making You Sound Weak!",2025-03-17T08:00:52Z,4667570,146482,UgxgMi0ucPDUfIg0vTl4AaABAg.AFlG0i_dDV_AFlKBMWWsr7,"I hope so. I absolutely hate when your guests take cheap shots at people's political Idiology. As long as they don't do that, and as long as it's not more so for women (sometimes you do that and it is a good thing, not a bad thing), I'll be watching 😉",@IAmCharlieKirk_ILoveYouMan,UCsVMcUN48DtmVrNeXw0UPZg,31,2025-03-17T08:37:57Z,False,True,UgxgMi0ucPDUfIg0vTl4AaABAg
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,zsuOSDb7gzQ,"The Speaking Coach: The One Word All Liars Use! Stop Saying This Word, It's Making You Sound Weak!",2025-03-17T08:00:52Z,4667570,146482,UgxgMi0ucPDUfIg0vTl4AaABAg.AFlG0i_dDV_AFlMqSjXoHf,"So far, I'm loving it!",@IAmCharlieKirk_ILoveYouMan,UCsVMcUN48DtmVrNeXw0UPZg,23,2025-03-17T09:01:11Z,False,True,UgxgMi0ucPDUfIg0vTl4AaABAg
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,zsuOSDb7gzQ,"The Speaking Coach: The One Word All Liars Use! Stop Saying This Word, It's Making You Sound Weak!",2025-03-17T08:00:52Z,4667570,146482,UgxgMi0ucPDUfIg0vTl4AaABAg.AFlG0i_dDV_AFlPxSFenlq,One of my favorite conversations! I felt like I was in the room. I learned a lot and honestly laughed a lot with this one. So powerful!,@rr0ny_rc,UCTCuc6YRq75v32Sgu8eu4IA,46,2025-03-17T09:28:21Z,False,True,UgxgMi0ucPDUfIg0vTl4AaABAg
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,zsuOSDb7gzQ,"The Speaking Coach: The One Word All Liars Use! Stop Saying This Word, It's Making You Sound Weak!",2025-03-17T08:00:52Z,4667570,146482,UgxgMi0ucPDUfIg0vTl4AaABAg.AFlG0i_dDV_AFlVOwmIWHN,Please can you invite Prof Brian Cox - he is so fascinating and has a new BBC series out 🪐,@riinaandilijatrkulja7064,UCE-IoNZlcdaeQn5gEh0wHxg,25,2025-03-17T10:15:56Z,False,True,UgxgMi0ucPDUfIg0vTl4AaABAg
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,zsuOSDb7gzQ,"The Speaking Coach: The One Word All Liars Use! Stop Saying This Word, It's Making You Sound Weak!",2025-03-17T08:00:52Z,4667570,146482,UgxgMi0ucPDUfIg0vTl4AaABAg.AFlG0i_dDV_AFlYcTp8K5J,! Q0q⁰+q++😊1,@SoloGoddess72,UC8xqwu0gjGB_rIMtAhDsENg,0,2025-03-17T10:44:07Z,False,True,UgxgMi0ucPDUfIg0vTl4AaABAg
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,zsuOSDb7gzQ,"The Speaking Coach: The One Word All Liars Use! Stop Saying This Word, It's Making You Sound Weak!",2025-03-17T08:00:52Z,4667570,146482,UgxgMi0ucPDUfIg0vTl4AaABAg.AFlG0i_dDV_AFl_TiUl4St,Fantastic 🎉,@Peace-tk3gr,UC4MMTKUmFcSGfXd0_rUPLZg,8,2025-03-17T11:00:16Z,False,True,UgxgMi0ucPDUfIg0vTl4AaABAg
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,zsuOSDb7gzQ,"The Speaking Coach: The One Word All Liars Use! Stop Saying This Word, It's Making You Sound Weak!",2025-03-17T08:00:52Z,4667570,146482,UgxgMi0ucPDUfIg0vTl4AaABAg.AFlG0i_dDV_AFlcxh9tguG,"I've been listening since you had less than 1 million subscribers, well done Sir, exceptional podcast going from strength to strength 💪🏻",@rossco12,UChSh2lQTEqF7geHabQFIEUw,23,2025-03-17T11:30:43Z,False,True,UgxgMi0ucPDUfIg0vTl4AaABAg
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,zsuOSDb7gzQ,"The Speaking Coach: The One Word All Liars Use! Stop Saying This Word, It's Making You Sound Weak!",2025-03-17T08:00:52Z,4667570,146482,UgxgMi0ucPDUfIg0vTl4AaABAg.AFlG0i_dDV_AFley2mh5uC,4;48 am here now. Same.,@soiltek2015,UCBKyTUmsnam_AyNq2pS-daA,6,2025-03-17T11:48:14Z,False,True,UgxgMi0ucPDUfIg0vTl4AaABAg
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,zsuOSDb7gzQ,"The Speaking Coach: The One Word All Liars Use! Stop Saying This Word, It's Making You Sound Weak!",2025-03-17T08:00:52Z,4667570,146482,UgxgMi0ucPDUfIg0vTl4AaABAg.AFlG0i_dDV_AFlgIkWOabw,This interview was tops! Such an important topic,@KK-ex3ej,UCfL42iwzckS_u7ZNHNv7U3w,23,2025-03-17T11:59:57Z,False,True,UgxgMi0ucPDUfIg0vTl4AaABAg
